timestamp,cpu_percent,memory_percent,disk_io_read,disk_io_write,network_sent,network_recv,connection_count,process_count,proc_0_cpu,proc_0_mem,proc_4_cpu,proc_4_mem,proc_172_cpu,proc_172_mem,proc_292_cpu,proc_292_mem,proc_680_cpu,proc_680_mem,proc_720_cpu,proc_720_mem,proc_1032_cpu,proc_1032_mem,proc_1200_cpu,proc_1200_mem,proc_1220_cpu,proc_1220_mem,proc_1268_cpu,proc_1268_mem,proc_27696_cpu,proc_27696_mem,proc_13256_cpu,proc_13256_mem,proc_23944_cpu,proc_23944_mem,proc_9240_cpu,proc_9240_mem,proc_14088_cpu,proc_14088_mem,proc_15884_cpu,proc_15884_mem,proc_34468_cpu,proc_34468_mem,proc_2144_cpu,proc_2144_mem,proc_24460_cpu,proc_24460_mem,proc_32240_cpu,proc_32240_mem,proc_30344_cpu,proc_30344_mem,proc_2760_cpu,proc_2760_mem,proc_14672_cpu,proc_14672_mem,proc_29996_cpu,proc_29996_mem,proc_1628_cpu,proc_1628_mem,proc_7360_cpu,proc_7360_mem,proc_14388_cpu,proc_14388_mem,proc_5724_cpu,proc_5724_mem,proc_17180_cpu,proc_17180_mem,proc_6428_cpu,proc_6428_mem,proc_21868_cpu,proc_21868_mem,proc_22604_cpu,proc_22604_mem,proc_15752_cpu,proc_15752_mem,proc_2592_cpu,proc_2592_mem,proc_17504_cpu,proc_17504_mem,proc_26084_cpu,proc_26084_mem,proc_1488_cpu,proc_1488_mem,proc_28624_cpu,proc_28624_mem,proc_33872_cpu,proc_33872_mem,proc_17248_cpu,proc_17248_mem,proc_6404_cpu,proc_6404_mem,proc_13988_cpu,proc_13988_mem,proc_7620_cpu,proc_7620_mem,proc_2184_cpu,proc_2184_mem,proc_17744_cpu,proc_17744_mem,proc_5196_cpu,proc_5196_mem,proc_9404_cpu,proc_9404_mem,proc_1296_cpu,proc_1296_mem,proc_6536_cpu,proc_6536_mem,proc_4108_cpu,proc_4108_mem,proc_32988_cpu,proc_32988_mem,proc_6264_cpu,proc_6264_mem,proc_1928_cpu,proc_1928_mem,proc_7376_cpu,proc_7376_mem,proc_2208_cpu,proc_2208_mem,proc_24100_cpu,proc_24100_mem,proc_4336_cpu,proc_4336_mem,proc_22168_cpu,proc_22168_mem,proc_14136_cpu,proc_14136_mem,proc_3740_cpu,proc_3740_mem,proc_7552_cpu,proc_7552_mem,proc_19104_cpu,proc_19104_mem,proc_14784_cpu,proc_14784_mem,proc_32160_cpu,proc_32160_mem,proc_6396_cpu,proc_6396_mem,proc_10228_cpu,proc_10228_mem,proc_30156_cpu,proc_30156_mem,proc_21388_cpu,proc_21388_mem,proc_4528_cpu,proc_4528_mem,proc_2668_cpu,proc_2668_mem,proc_3948_cpu,proc_3948_mem,proc_33056_cpu,proc_33056_mem,proc_4408_cpu,proc_4408_mem,proc_7500_cpu,proc_7500_mem,proc_20980_cpu,proc_20980_mem,proc_3412_cpu,proc_3412_mem,proc_8164_cpu,proc_8164_mem,proc_4176_cpu,proc_4176_mem,proc_18096_cpu,proc_18096_mem,proc_11948_cpu,proc_11948_mem,proc_23636_cpu,proc_23636_mem,proc_2508_cpu,proc_2508_mem,proc_14404_cpu,proc_14404_mem,proc_33640_cpu,proc_33640_mem,proc_29948_cpu,proc_29948_mem,proc_13572_cpu,proc_13572_mem,proc_15196_cpu,proc_15196_mem,proc_6768_cpu,proc_6768_mem,proc_30616_cpu,proc_30616_mem,proc_32168_cpu,proc_32168_mem,proc_14856_cpu,proc_14856_mem,proc_18124_cpu,proc_18124_mem,proc_31176_cpu,proc_31176_mem,proc_6924_cpu,proc_6924_mem,proc_6324_cpu,proc_6324_mem,proc_23736_cpu,proc_23736_mem,proc_25844_cpu,proc_25844_mem,proc_3132_cpu,proc_3132_mem,proc_10168_cpu,proc_10168_mem,proc_22896_cpu,proc_22896_mem,proc_5884_cpu,proc_5884_mem,proc_19164_cpu,proc_19164_mem,proc_19972_cpu,proc_19972_mem,proc_10384_cpu,proc_10384_mem,proc_5808_cpu,proc_5808_mem,proc_8688_cpu,proc_8688_mem,proc_26584_cpu,proc_26584_mem,proc_28232_cpu,proc_28232_mem,proc_28440_cpu,proc_28440_mem,proc_14744_cpu,proc_14744_mem,proc_9688_cpu,proc_9688_mem,proc_11212_cpu,proc_11212_mem,proc_5208_cpu,proc_5208_mem,proc_21316_cpu,proc_21316_mem,proc_5920_cpu,proc_5920_mem,proc_868_cpu,proc_868_mem,proc_33236_cpu,proc_33236_mem,proc_14880_cpu,proc_14880_mem,proc_15568_cpu,proc_15568_mem,proc_31956_cpu,proc_31956_mem,proc_31560_cpu,proc_31560_mem,proc_23788_cpu,proc_23788_mem,proc_16300_cpu,proc_16300_mem,proc_6004_cpu,proc_6004_mem,proc_10104_cpu,proc_10104_mem,proc_33788_cpu,proc_33788_mem,proc_4100_cpu,proc_4100_mem,proc_30308_cpu,proc_30308_mem,proc_3964_cpu,proc_3964_mem,proc_6316_cpu,proc_6316_mem,proc_25432_cpu,proc_25432_mem,proc_12064_cpu,proc_12064_mem,proc_21476_cpu,proc_21476_mem,proc_9448_cpu,proc_9448_mem,proc_33580_cpu,proc_33580_mem,proc_3684_cpu,proc_3684_mem,proc_12916_cpu,proc_12916_mem,proc_9952_cpu,proc_9952_mem
1740810835.5325844,0.4,44.8,87679597056,38377068544,212002708,1427164335,179,333,1179.3,2.434175334866458e-05,3.2,0.0004746641902989593,,,,,,,,,,,,,,,,,13.4,1.090547062650196,,,,,,,,,,,,,,,,,,,1.5,0.9275546822275382,0.2,0.3767373165772817,0.2,1.1226051518103874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.057702126313009396,,,,,0.2,0.1758326553140786,,,,,,,,,,,,,,,0.4,0.17069654535751036,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.2311206882387342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810842.8766115,3.0,45.0,87683906048,38378952704,212091254,1427673944,180,333,1172.7,2.434175334866458e-05,0.6,0.0004746641902989593,,,,,,,,,,,,,,,,,13.2,1.090547062650196,2.1,0.7930786658528408,,,,,0.9,0.7826238827895894,,,,,0.8,1.0488739809172825,,,,,,,0.4,0.37817348002485296,1.7,1.1254653078288557,0.6,0.06902104162013842,,,,,,,,,,,,,,,,,4.1,0.021773698370380467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810850.1770763,0.0,44.9,87683906048,38380337152,212101917,1427688522,177,333,1185.0,2.434175334866458e-05,0.2,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,0.0,0.004125927192598647,,,,,,,,,,,13.3,1.090547062650196,,,,,,,,,0.2,0.08147184845798036,,,,,,,0.9,0.3430605008194043,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.020374047552832255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.18390194654916092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810857.364877,0.0,44.9,87683906048,38381139968,212105247,1427689690,177,333,1185.8,2.434175334866458e-05,0.0,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,0.0,0.004125927192598647,0.0,0.031145273409616328,,,,,,,,,13.1,1.090547062650196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.020520098072924244,0.2,0.11998050225556771,,,,,,,,,,,,,,,,,,,0.2,0.1758326553140786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810864.5271661,0.0,44.9,87683906048,38381815808,212106986,1427696005,177,333,1181.5,2.434175334866458e-05,3.7,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,0.0,0.004125927192598647,,,,,,,,,,,13.5,1.0904983791434988,,,,,,,,,,,,,,,,,0.4,0.3406506672378865,,,,,,,,,0.2,0.05638767163218151,,,,,,,,,,,,,,,,,0.2,0.020325364046134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.01840236553159042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810871.7070312,0.0,44.9,87683906048,38382372864,212107651,1427696727,167,333,1186.3,2.434175334866458e-05,0.0,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,0.0,0.004125927192598647,0.0,0.031145273409616328,0.0,0.02109212927661786,0.0,0.024183531951898263,,,,,13.3,1.0904983791434988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.013582698368554835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810878.8517632,0.9,44.9,87683906048,38382983168,212108622,1427696793,165,333,1160.9,2.434175334866458e-05,0.4,0.0004746641902989593,,,,,,,,,,,,,,,,,11.3,1.0904983791434988,1.1,0.7805061502482555,13.7,0.4441639733530826,,,,,,,,,,,,,,,,,0.9,0.377187639014232,0.4,1.1253922825688096,,,,,,,,,,,,,,,,,,,5.4,0.021773698370380467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.40414613084787804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.3472229406420259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810886.0254505,0.3,44.8,87683906048,38386571264,212111581,1427697924,162,332,1185.4,2.434175334866458e-05,0.0,0.0004746641902989593,,,,,,,,,,,,,,,,,13.0,1.0904983791434988,,,,,,,1.1,0.7825751992828919,,,,,,,,,0.2,0.3429266211759866,,,0.4,0.35424553648311563,,,,,,,,,,,0.2,0.06244876821599898,,,0.2,0.8215585172707783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.231887453469217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.05773863894303238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810893.1939626,0.0,44.8,87683906048,38386944000,212132908,1427719817,165,332,1182.6,2.434175334866458e-05,3.1,0.0004746641902989593,0.0,0.13285728977701128,,,,,,,,,,,,,,,12.0,1.0905592335268706,,,,,,,0.9,0.7825751992828919,,,,,,,,,0.2,0.34955974896349773,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.020605294209644565,,,0.2,0.20834106691122015,,,,,,,,,,,,,,,,,,,0.2,0.013400135218439854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.10045841606993872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810900.3560932,0.6,44.9,87683914240,38388836352,212154283,1427815692,172,332,1183.0,2.434175334866458e-05,0.7,0.0004746641902989593,,,,,,,,,,,,,,,,,9.4,1.0905714044035448,,,,,,,0.9,0.7825751992828919,,,,,0.4,1.0477055767565464,,,0.6,0.3738284770521163,0.6,0.9512270373591145,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.11995616050221906,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1298510832384512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4042678396146214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810907.6754484,0.7,44.8,87683914240,38389438464,212161995,1427838313,166,332,1185.6,2.434175334866458e-05,0.2,0.0004746641902989593,,,,,,,,,,,,,,,,,10.9,1.0905714044035448,,,,,,,1.3,0.7825751992828919,,,1.1,0.7262605529107564,0.2,1.0446385158346148,,,,,0.2,0.9244267669222348,0.6,0.354221194729767,,,,,,,,,,,,,,,,,,,,,,,0.2,0.020714832099713556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.404401719258039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810914.8252432,0.4,44.8,87683914240,38389815296,212162399,1427838687,164,332,1186.6,2.434175334866458e-05,0.2,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,,,,,,,,,,,,,11.0,1.0905714044035448,,,,,0.2,1.2326785604530488,0.9,0.7825751992828919,0.2,0.08139882319793436,0.2,0.7329058515749418,,,,,,,0.7,0.9244267669222348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810921.926237,0.0,44.7,87683914240,38389938176,212162559,1427838928,164,332,1184.5,2.434175334866458e-05,2.6,0.0004746641902989593,0.0,0.13285728977701128,,,,,,,,,,,,,,,11.9,1.0905714044035448,,,,,,,0.2,0.7825751992828919,,,,,0.2,1.0470848620461557,,,,,0.7,0.9244876213056065,,,,,,,,,,,,,,,,,0.7,0.7992371294500528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.018463219914962085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.40533887676196256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810929.1354613,0.0,44.9,87683942912,38390446080,212189547,1427877130,169,334,1182.9,2.434175334866458e-05,,,,,,,,,,,,,,,,,0.2,0.05444033136428833,11.8,1.0905714044035448,,,,,,,0.2,0.7825751992828919,,,,,,,,,,,0.2,0.9245606465656524,,,,,,,,,,,,,,,0.2,0.010016631502975475,0.7,0.820341429603345,0.2,0.06773092869265919,,,,,,,,,0.2,0.20847494655463783,,,,,,,,,,,,,,,,,0.2,0.1758326553140786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810936.2760255,0.4,44.9,87683942912,38391289856,212191255,1427879582,161,333,1184.4,2.434175334866458e-05,0.4,0.0004746641902989593,0.0,0.13285728977701128,0.0,0.07214895692544182,,,,,,,,,,,,,12.0,1.0905714044035448,,,,,,,0.7,0.7825751992828919,,,0.7,0.7000079719242217,,,,,,,0.4,0.9500951458284015,,,,,,,,,,,,,0.4,0.062485280846021986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.04410725706778022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810943.4746456,16.3,46.2,88011204608,38398778368,212364143,1428552826,186,343,1140.2,2.434175334866458e-05,2.4,0.0004746641902989593,,,,,,,,,,,,,,,,,9.0,1.0905957461568936,,,,,,,,,,,,,,,,,,,,,2.7,0.3603066330669331,3.2,1.1329382261068954,,,,,,,,,,,,,5.3,0.8453160685390749,,,,,4.2,0.021773698370380467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.07185685588525784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.01826848588817277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.036792560186506514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810951.8331518,11.2,47.3,88089139712,38447410688,213060500,1433772238,247,348,1087.3,2.434175334866458e-05,6.9,0.0004746641902989593,,,,,,,,,,,,,,,,,9.4,1.0906322587869166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.7996509392569802,,,,,4.4,0.0217858692470548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,0.13532797774190075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9513000626191604,6.8,0.6054889436713572,5.5,0.672842575187112,3.1,0.02716539673710967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810959.6097925,0.7,47.2,88089835520,38455902720,213168763,1434763580,242,347,1149.4,2.434175334866458e-05,1.2,0.0004746641902989593,,,,,,,,,,,,,,,,,13.9,1.0906444296635909,,,,,,,,,,,,,,,,,,,,,1.2,0.35213997481845616,1.1,1.1307596391821901,,,,,,,,,,,,,,,,,,,1.3,0.0217858692470548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.13265038487354763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.3481722690226238,,,,,,,,,1.3,0.9609393969452316,,,1.5,0.5901171264316755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810966.894241,1.3,47.1,88089921536,38458733056,213169863,1434765151,241,347,1181.6,2.434175334866458e-05,0.2,0.0004746641902989593,,,,,,,,,,,,,,,,,11.6,1.0906444296635909,,,,,,,1.3,0.7825751992828919,0.2,0.09846239229534823,,,,,,,0.4,0.3428535959159406,,,0.4,0.35143406397134486,0.2,1.1307718100588644,,,,,,,,,,,,,,,,,,,3.0,0.0217858692470548,0.2,0.020958249633200206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810974.1932297,2.9,47.6,88091362816,38462960640,213263141,1435596380,224,350,1167.6,2.434175334866458e-05,0.9,0.0004746641902989593,,,,,,,,,,,,,,,,,12.8,1.0906444296635909,,,,,,,,,,,,,1.3,1.0557140136082572,,,,,1.2,1.0264917387131856,0.8,0.3650045914632254,1.2,1.1309422023323052,,,,,,,,,,,,,1.0,0.8253436599164956,,,,,5.6,0.0217858692470548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.8412996792365451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810981.85085,2.2,47.3,88093574656,38473970688,213398258,1438291188,223,346,1161.5,2.434175334866458e-05,3.9,0.0004746641902989593,,,,,,,,,,,,,,,,,12.8,1.0906444296635909,,,,,,,,,,,,,1.2,1.0595234980073234,,,,,2.2,0.9959184965072627,,,,,,,,,,,,,,,,,1.2,0.8220696940911001,,,,,2.4,0.0217858692470548,,,,,1.0,0.2145847266451526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8118583285613354,,,,,,,12.7,0.5854556806654062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810989.4405262,0.1,47.3,88094070272,38484386816,213425601,1438629278,220,344,1174.2,2.434175334866458e-05,0.6,0.0004746641902989593,,,,,,,,,,,,,,,,,14.6,1.0906444296635909,,,,,,,,,,,,,1.4,1.0641606020202439,,,,,,,0.8,0.36558879354359336,0.6,1.1309543732089795,,,,,,,,,0.4,0.07085884399796259,,,,,,,,,2.3,0.021798040123729132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.5922105172196606,0.4,0.2362610580021384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810997.0710166,0.0,47.5,88094103040,38488032256,213455949,1438722678,228,346,1169.5,2.434175334866458e-05,1.2,0.0004746641902989593,,,,,,,,,,,,,,,,,13.5,1.0905957461568936,,,,,,,0.9,0.7825751992828919,,,,,2.1,1.0514420358955665,,,,,0.6,1.0129820656046764,1.6,0.36582004020040565,,,,,,,,,,,,,,,0.4,0.8258183241067946,,,,,3.0,0.021798040123729132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.42117318731526887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740811004.359621,0.9,47.7,88100293120,38495060992,213834543,1440681065,246,347,1165.7,2.434175334866458e-05,2.6,0.0004746641902989593,,,,,,,,,,,,,,,,,10.6,1.0911921191139358,,,,,,,,,,,,,1.5,1.052513073042908,,,,,1.1,1.0093186317257026,0.9,0.3654427430235013,2.3,1.1310395693456998,,,,,,,,,,,,,0.9,0.8239074964689244,,,,,2.6,0.021798040123729132,,,,,1.3,0.21026406542576465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740811011.7021978,8.7,47.5,88103307776,38500127744,213869446,1440700045,240,346,1150.8,2.434175334866458e-05,3.4,0.0004746641902989593,,,,,,,,,,,,,,,,,12.0,1.0914355366474224,,,,,,,0.6,0.7825751992828919,,,,,1.1,1.0530242498632298,,,,,1.3,0.9581400953101351,0.6,0.36545491390017565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,0.13749439378993186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.027116713230412343,,,,,1.9,0.5878898560002727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740811019.1368773,1.4,47.4,88103328256,38502593536,213881957,1440712183,233,346,1166.5,2.434175334866458e-05,0.6,0.0004746641902989593,,,,,,,,,,,,,,,,,12.8,1.0914355366474224,,,,,,,0.9,0.7825751992828919,,,,,,,,,,,1.5,0.9399811473120314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.21033709068581066,,,,,,,,,,,,,,,,,,,0.4,0.013156717684953205,,,,,4.4,0.13295465679040594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6118299704186843,,,,,,,,,0.4,0.603212989733257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
